Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
5461928917,"13 Jun 2021, 07:40:57",Morning Run,Run,,9343,21.01,212,56,FALSE,,Brooks Ravenna 10 (no.3),activities/5814789558.fit.gz,,,9343,7056,21009.6,6.4,2.978,122.6,672,11,62.8,18.1,0,,,121,83,,132,,,971,,,56,,,,,,,,,,,0,,0,,1,21128.5,1623567616,1,17.5,17.5,12.7,0.73,1027.8,1.1,1.7,41,0,1623555840,1623615616,0.11,,7886832,0,,0.03,16093,2,318.3,,,,,,,,,,,,,,,,,,,,,,,media/4eea8772-c881-4da8-9f9e-c8735741bf13.jpg
5470282936,"14 Jun 2021, 18:25:19",Evening Run,Run,,2860,9.08,163,46,FALSE,,Brooks Ravenna 10 (no.3),activities/5823496763.fit.gz,,,2860,2491,9086.4,5.1,3.648,59.5,222,36.2,58.4,5.1,0.1,,,92,85,,144,,,504,,,46,,,,,,,,,,,,,0,,1,9148.6,1623693568,3,24.9,24.9,13.6,0.49,1018.7,3.8,5.9,331,0,1623642240,1623702016,0.14,,7886832,0,,0.96,16093,1,322.5,,,,,,,,,,,,,,,,,,,,,,,
5476053043,"15 Jun 2021, 18:01:30",Evening Run,Run,,4272,8.4,185,37,FALSE,,Brooks Ravenna 10 (no.3),activities/5829475701.fit.gz,,,4272,2680,8402,5.2,3.135,16,94,48.9,62.1,4.4,0,,,95,85,,143,,,446,,,37,,,,,,,,,,,,,0,,1,8420.6,1623779968,2,24.9,24.9,11.1,0.42,1017,2.2,2.9,34,0,1623728640,1623788416,0.17,,7886832,0,,0.52,16093,1,313.9,,,,,,,,,,,,,,,,,,,,,,,
5487046777,"16 Jun 2021, 20:15:37",Night Run,Run,,879,3.2,182,26,FALSE,,Brooks Ravenna 10 (no.3),activities/5840907767.fit.gz,,,879,879,3199.8,4.5,3.64,20,58,37.5,52.8,3.3,0,,,89,84,,158,,,213,,,26,,,,,,,,,,,,,0,,1,3215,1623873536,5,23.9,23.9,15.4,0.59,1008.8,3.1,5.8,210,2.1,1623815040,1623874944,0.2,,7886832,1,5,0.97,16093,0,326.9,,,,,,,,,,,,,,,,,,,,,,,
5487047164,"17 Jun 2021, 19:15:20",Evening Run,Run,,1869,5.44,168,25,FALSE,,Brooks Ravenna 10 (no.3),activities/5840908509.fit.gz,,,1869,1650,5440.2,5.1,3.297,31,148,46,67.1,5.1,0,,,90,81,,141,,,337,,,25,,,,,,,,,,,,,0,,1,5466.8,1623956352,5,18.9,19,15.6,0.81,1012,3.8,8.2,8,2.3,1623901440,1623961344,0.24,,7886832,1,5,0.99,16093,0,330.5,,,,,,,,,,,,,,,,,,,,,,,
5491480532,"18 Jun 2021, 17:26:39",Evening Run,Run,,2936,10.12,183,53,FALSE,,Brooks Ravenna 10 (no.3),activities/5845552345.fit.gz,,,2936,2790,10127.8,6.1,3.63,63.4,230,36.2,58.3,7.4,0,,,92,86,,145,,,554,,,53,,,,,,,,,,,,,0,,1,10181.6,1624035584,3,12.9,12.9,11.9,0.94,1012,4.5,9.6,27,0,1623987840,1624047744,0.27,,7886832,0,,1,14846,1,330.1,,,,,,,,,,,,,,,,,,,,,,,
5494312373,"19 Jun 2021, 08:01:52",Double jabbed!,Run,A holiday might actually happen this year,9214,10.01,185,38,FALSE,,Brooks Ravenna 10 (no.3),activities/5848502777.fit.gz,,,9214,3326,10011.5,6.4,3.01,61.8,393,24.4,55.6,5.2,0,,,91,80,,131,,,547,,,38,,,,,,,,,,,0,,0,,1,10069.7,1624089600,3,13.2,13.2,11.8,0.91,1015.9,2.2,3.1,33,0,1624074240,1624134144,0.31,,7886832,0,,0.95,16093,2,350.2,,,,,,,,,,,,,,,,,,,,,,,
5499590535,"20 Jun 2021, 07:40:58",Morning Run,Run,,7396,21.55,191,133,FALSE,,Brooks Ravenna 10 (no.3),activities/5854024270.fit.gz,,,7396,6886,21551.9,6.4,3.13,112.2,658,11.4,62.6,5.3,0,,,91,84,,136,,,1128,,,133,,,,,,,,,,,,,0,,1,21643.7,1624172416,3,12.3,12.3,11.8,0.97,1008.2,2.4,6.3,36,0,1624160640,1624220544,0.35,,7886832,0,,1,4108,1,344.1,,,,,,,,,,,,,,,,,,,,,,,
5513170095,"22 Jun 2021, 16:00:45",Afternoon Run,Run,,2005,5.56,186,62,FALSE,,Brooks Ravenna 10 (no.3),activities/5868170645.fit.gz,,,2005,1940,5564.8,5.2,2.868,46,145,42.8,59,4.5,0,,,89,82,,159,,,459,,,62,,,,,,,,,,,,,0,,1,5608,1624377600,3,15.7,15.7,8.3,0.61,1020.7,5,6.2,21,0,1624333440,1624393472,0.42,,7886832,0,,0.92,16093,2,349.2,,,,,,,,,,,,,,,,,,,,,,,
5515221206,"23 Jun 2021, 08:07:03",Morning Run,Run,,1678,5.37,190,50,FALSE,,Brooks Ravenna 10 (no.3),activities/5870305174.fit.gz,,,1678,1678,5376.6,4.3,3.204,44.2,169,45,76.4,4.1,0.1,,,89,83,,157,,,370,,,50,,,,,,,,,,,,,0,,1,5427.4,1624435200,1,13.1,13.1,7.3,0.68,1024.4,2.2,5.1,13,0,1624419840,1624479872,0.46,,7886832,0,,0.13,16093,3,354.1,,,,,,,,,,,,,,,,,,,,,,,
5518051391,"23 Jun 2021, 17:39:00",Evening Run,Run,,2788,9.13,176,49,FALSE,,Brooks Ravenna 10 (no.3),activities/5873250248.fit.gz,,,2788,2765,9130.4,4.7,3.302,59.4,182,36.2,58.4,5.1,0.1,,,90,83,,146,,,482,,,49,,,,,,,,,,,,,0,,1,9193.9,1624467584,2,20.1,20.1,8.7,0.48,1022.5,2.9,3.4,4,0,1624419840,1624479872,0.46,,7886832,0,,0.72,16093,1,336.4,,,,,,,,,,,,,,,,,,,,,,,
5520627452,"24 Jun 2021, 06:49:28",Morning Ride,Ride,,8823,24.42,133,11,FALSE,,Black Beauty,activities/5875921198.fit.gz,,,8823,4968,24426.8,9.6,4.917,75.9,447,17.9,55.6,35.2,-0.1,,,87,60,,97,,56,374,,,11,,,,,,,,,,,0,,0,,1,24492.1,1624514432,2,11.6,11.6,8.4,0.81,1023,0.9,2,296,0,1624506368,1624566272,0.5,3276569,7886832,0,,0.42,16093,1,332,,,,,,,,,,,,,,,,,,,,,,,
5522625407,"24 Jun 2021, 16:21:29",Afternoon Ride,Ride,,1443,7.11,130,3,FALSE,,Black Beauty,activities/5877999222.fit.gz,,,1443,1428,7110.9,9,4.98,54.2,75,29.5,58.4,5.7,0.3,,,73,59,,102,,77,132,,,3,,,,,,,,,,,0,,0,,1,7191.2,1624550400,5,21.1,21.1,14.1,0.64,1020.2,3.5,4.3,317,0.7,1624506368,1624566144,0.5,3276569,7886832,1,5,0.96,16093,2,327.4,,,,,,,,,,,,,,,,,,,,,,,
5523508659,"24 Jun 2021, 17:30:43",Evening Run,Run,,6414,8,199,44,FALSE,,Brooks Ravenna 10 (no.3),activities/5878913016.fit.gz,,,6414,2152,8005.8,6.1,3.72,18.4,82,48.9,62.1,3.4,0,,,119,84,,146,,,379,,,44,,,,,,,,,,,,,0,,1,8026.5,1624553984,3,19.1,19.1,13.3,0.69,1020,3.3,4.4,213,0,1624506240,1624566272,0.5,,7886832,0,,0.95,16093,1,324.6,,,,,,,,,,,,,,,,,,,,,,,
5527611461,"25 Jun 2021, 15:31:10",Afternoon Run,Run,,2639,9.27,191,59,FALSE,,Brooks Ravenna 10 (no.3),activities/5883212799.fit.gz,,,2639,2552,9276.3,6,3.635,59.4,222,36.2,58.4,5.5,0,,,121,85,,151,,,523,,,59,,,,,,,,,,,,,0,,1,9337.6,1624633216,2,19,19,14.1,0.73,1014.2,2.7,5.6,233,0,1624592768,1624652672,0.54,,7886832,0,,0.8,16093,3,349.4,,,,,,,,,,,,,,,,,,,,,,,
5536341917,"27 Jun 2021, 07:41:29",Morning Run,Run,,7509,21.48,185,125,FALSE,,Brooks Ravenna 10 (no.3),activities/5892321803.fit.gz,,,7509,7404,21479.6,6.7,2.901,118.8,620,11.3,62.6,5.3,0,,,90,84,,145,,,1134,,,125,,,,,,,,,,,,,0,,1,21570.5,1624777216,3,15.5,15.5,13.4,0.87,1014.9,3.5,6,59,0,1624765568,1624825344,0.61,,7886832,0,,0.97,16093,1,350.6,,,,,,,,,,,,,,,,,,,,,,,
5549891675,"29 Jun 2021, 18:01:37",Evening Run,Run,,5629,7.5,212,33,FALSE,,Brooks Ravenna 10 (no.3),activities/5906441546.fit.gz,,,5629,1925,7500,5.4,3.896,15.3,169,48.9,62.1,3.7,0,,,95,84,,138,,,309,,,33,,,,,,,,,,,,,0,,1,7522,1624989568,3,16.1,16.1,13.6,0.86,1016.3,3.4,7.8,10,0,1624938496,1624998144,0.68,,7886832,0,,0.98,16093,1,340.9,,,,,,,,,,,,,,,,,,,,,,,
5557023490,"1 Jul 2021, 06:49:13",Morning Ride,Ride,,9443,25.78,132,12,FALSE,,Black Beauty,activities/5913868079.fit.gz,,,9443,4905,25787.7,12.6,5.257,74.8,348,17.9,55.6,20.5,-0.1,,,79,60,,99,,65,385,,,12,,,,,,,,,,,0,,0,,1,25823.4,1625119232,2,12.1,12.1,9.9,0.86,1018.3,1.7,4.9,33,0,1625111296,1625170944,0.75,3276569,7886832,0,,0.67,16093,1,336,,,,,,,,,,,,,,,,,,,,,,,
5559752830,"1 Jul 2021, 18:14:10",Evening Ride,Ride,,2155,9.8,130,4,FALSE,,Black Beauty,activities/5916699876.fit.gz,,,2155,1926,9804.7,11.1,5.091,56,210,23.6,58.4,6.2,0.3,,,106,59,,94,,78,154,,,4,,,,,,,,,,,0,,0,,1,9896.1,1625162368,2,20.6,20.6,11.1,0.54,1017.7,2.1,3,349,0,1625111296,1625170944,0.75,3276569,7886832,0,,0.78,16093,1,341.4,,,,,,,,,,,,,,,,,,,,,,,
5567386446,"2 Jul 2021, 09:19:10",Morning Ride,Ride,,7323,16.27,136,7,FALSE,,Black Beauty,activities/5924660105.fit.gz,,,7323,2836,16269.5,10.5,5.737,99.7,160,27.1,55.6,9.6,0,,,80,60,,99,,78,223,,,7,,,,,,,,,,,0,,0,,1,16388.1,1625216384,2,19.7,19.7,14.9,0.74,1017.2,1.1,1.7,212,0,1625197824,1625257344,0.78,3276569,7886832,0,,0.64,16093,3,338.9,,,,,,,,,,,,,,,,,,,,,,,
5567387407,"2 Jul 2021, 20:30:23",Night Run,Run,,2674,10.01,197,93,FALSE,,Brooks Ravenna 10 (no.3),activities/5924661105.fit.gz,,,2674,2674,10012.2,5.9,3.744,65.9,248,36.2,58.4,5.5,0,,,92,85,,160,,,566,,,93,,,,,,,,,,,,,0,,1,10080.4,1625255936,2,19.3,19.3,13.3,0.68,1015.4,2.6,4.4,205,0,1625197824,1625257344,0.78,,7886832,0,,0.85,16093,0,326.3,,,,,3.744,,,,,,,,,,,,,,,,,,
5567388407,"3 Jul 2021, 09:20:15",Morning Run,Run,,4878,8.87,181,35,FALSE,,Brooks Ravenna 10 (no.3),activities/5924662130.fit.gz,,,4878,2423,8878.9,4.7,3.664,51.6,204,36.4,59.6,3.9,0,,,117,85,,141,,,418,,,35,,,,,,,,,,,,,0,,1,8920.1,1625302784,3,18.4,18.4,15.3,0.82,1013.4,1.9,3.3,189,0,1625284224,1625343744,0.81,,7886832,0,,0.92,16093,3,344.1,,,,,1.82,,,,,,,,,,,,,,,,,,
5572493510,"4 Jul 2021, 07:43:56",Morning Run,Run,,7432,19.75,172,47,FALSE,,Brooks Ravenna 10 (no.3),activities/5930006188.fit.gz,,,7432,6941,19752.7,4.8,2.846,116.9,490,29.5,62.8,9.1,0,,,90,82,,129,,,829,,,47,,,,,,,,,,,0,,0,,1,19882.9,1625382016,5,15.9,15.9,13.8,0.87,1009.4,2.8,5.7,187,3,1625370752,1625430016,0.84,,7886832,1,5,0.93,16093,1,345.5,,,,,2.658,,,,,,,,,,,,,,,,,,media/5516b472-f723-4217-bfd1-16f8f2694273.jpg
5582893554,"5 Jul 2021, 07:29:07",Morning Ride,Ride,,7058,17.41,141,8,FALSE,,Black Beauty,activities/5940883247.fit.gz,,,7058,3363,17416.8,10.8,5.179,116.6,220,27.1,55.6,20.2,0,,,77,60,,101,,72,291,,,8,,,,,,,,,,,0,,0,,1,17576,1625468416,2,14.8,14.8,11.7,0.82,1006,3.6,8.2,217,0,1625457152,1625516416,0.87,3276569,7886832,0,,0.54,16093,1,364.8,,,,,,,,,,,,,,,,,,,,,,,
5583031878,"6 Jul 2021, 08:46:39",Morning Ride,Ride,,2753,12.52,141,7,FALSE,,Black Beauty,activities/5941028522.fit.gz,,,2753,2487,12523.8,11.3,5.036,36.1,271,17.3,58.4,12.7,-0.3,,,65,60,,105,,60,239,,,7,,,,,,,,,,,0,,0,,1,12507.1,1625558400,3,14.7,14.8,14,0.95,995.2,6.8,14.4,213,0,1625543552,1625602816,0.9,3276569,7886832,0,,0.94,16093,2,386.9,,,,,,,,,,,,,,,,,,,,,,,
5584824042,"6 Jul 2021, 15:36:20",Afternoon Ride,Ride,,2239,10.53,138,5,FALSE,,Black Beauty,activities/5942896853.fit.gz,,,2239,2140,10530,10.1,4.921,61.3,182,20.4,58.4,5.5,0.3,,,65,60,,98,,68,189,,,5,,,,,,,,,,,0,,0,,1,10624.2,1625583616,2,18.8,18.8,14.1,0.75,1004,6.4,11.4,234,0,1625543552,1625602816,0.9,3276569,,0,,0.71,15852,3,364.4,,,,,,,,,,,,,,,,,,,,,,,
5585795728,"6 Jul 2021, 17:21:03",Evening Run,Run,,3838,7.39,172,34,FALSE,,Brooks Ravenna 10 (no.3),activities/5943900269.fit.gz,,,3838,1874,7391.8,5.8,3.944,13,86,48.9,62.1,3.5,0,,,98,87,,146,,,353,,,34,,,,,,,,,,,,,0,,1,7399.6,1625590784,5,16.7,16.7,14.1,0.85,1005.1,6.1,11.6,233,9.7,1625543552,1625602816,0.9,,7886832,1,5,0.67,14557,1,365.8,,,,,1.926,,,,,,,,,,,,,,,,,,
5593600905,"8 Jul 2021, 08:35:38",Morning Ride,Ride,,2509,12.35,133,6,FALSE,,Black Beauty,activities/5952040508.fit.gz,,,2509,2366,12351,9,5.22,9.7,189,17.9,31.5,3.1,-0.1,,,72,59,,106,,58,225,,,6,,,,,,,,,,,0,,0,,1,12345.3,1625731200,2,17,17,14.4,0.85,1019.5,2.7,3.3,228,0,1625716608,1625775488,0.96,3276569,7886832,0,,0.71,16093,2,362.6,,,,,,,,,,,,,,,,,,,,,,,
5595942972,"8 Jul 2021, 17:23:30",Evening Ride,Ride,,2135,10.54,129,5,FALSE,,Black Beauty,activities/5954481210.fit.gz,,,2135,2059,10543.4,11,5.121,61.5,148,20.3,58.4,5.6,0.3,,,62,59,,99,,71,177,,,5,,,,,,,,,,,0,,0,,1,10638.1,1625763584,5,20.7,20.7,14.8,0.69,1019.6,3.1,3.9,217,0.1,1625716480,1625775488,0.96,3276569,7886832,0.96,5,0.76,16093,1,358.6,,,,,,,,,,,,,,,,,,,,,,,
5601248652,"9 Jul 2021, 09:26:22",Morning Ride,Ride,,7104,15.14,135,8,FALSE,,Black Beauty,activities/5960006802.fit.gz,,,7104,2806,15139.1,10.1,5.395,96,144,27.1,55.5,16.9,0,,,118,61,,109,,78,279,,,8,,,,,,,,,,,0,,0,,1,15261.8,1625821184,2,19.7,19.8,16,0.79,1022,2.5,3.2,245,0,1625803008,1625861888,0.99,3276569,,0,,0.56,16093,3,345.1,,,,,2.131,,,,,,,,,,,,,,,,,,
5601249271,"9 Jul 2021, 18:22:21",Evening Run,Run,,2548,9.11,181,42,FALSE,,Brooks Ravenna 10 (no.3),activities/5960007441.fit.gz,,,2548,2505,9113.8,7.8,3.638,61.4,298,36.2,58.4,5.2,0.1,,,91,84,,140,,,455,,,42,,,,,,,,,,,,,0,,1,9176.9,1625853568,3,20.7,20.7,13.8,0.65,1019.1,3.7,4.7,233,0,1625803008,1625861888,0.99,,7886832,0,,0.96,16093,1,336.6,,,,,3.577,,,,,,,,,,,,,,,,,,
5606650538,"10 Jul 2021, 13:22:47",Double dipping 🤨,Run,,18905,12.4,176,58,FALSE,,Brooks Ravenna 10 (no.3),activities/5965635833.fit.gz,,,18905,3603,12403.9,5.5,3.443,72.8,318,36.2,57.8,4.8,0,,,92,83,,143,,,640,,,58,,,,,,,,,,,0,,0,,1,12470.5,1625922048,3,16.5,16.5,11.9,0.74,1016.1,1.1,1.7,311,0,1625889408,1625948288,0.03,,7886832,0,,0.97,16093,4,339.4,,,,,0.656,,,,,,,,,,,,,,,,,,
5609460977,"11 Jul 2021, 07:44:40",Morning Run,Run,,7216,21.35,183,88,FALSE,,Brooks Ravenna 10 (no.3),activities/5968592391.fit.gz,,,7216,6687,21353.5,9.8,3.193,54.4,693,29.6,62.6,5.6,0,,,115,83,,140,,,1035,,,88,,,,,,,,,,,,,0,,1,21409.1,1625986816,2,15.1,15.1,11.9,0.81,1016.7,1.7,3,190,0,1625975936,1626034560,0.06,,7886832,0,,0.58,16093,1,326.8,,,,,2.959,,,,,,,,,,,,,,,,,,
5611909734,"11 Jul 2021, 13:52:23",Tennis,Run,,4705,4,138,3,FALSE,,Brooks Ravenna 10 (no.3),activities/5971144380.fit.gz,,,4705,3939,4002.1,7.7,1.016,33.8,128,37.9,66.9,11.8,-0.2,,,106,56,,105,,,360,,,3,,,,,,,,,,,0,,0,,1,4057.8,1626008448,3,20.4,20.4,12.9,0.62,1015.1,3.3,5,190,0,1625975936,1626034560,0.06,,7886832,0,,1,16093,4,329.9,,,,,0.851,,,,,,,,,,,,,,,,,,
5614557755,"12 Jul 2021, 07:30:02",Morning Ride,Ride,,6840,16.62,147,14,FALSE,,Black Beauty,activities/5973933456.fit.gz,,,6840,2914,16626.2,11.6,5.706,99.4,220,27.1,55.6,19.6,0,,,93,63,,123,,83,434,,,14,,,,,,,,,,,0,,0,,1,16735.9,1626073216,3,14.4,14.4,12.8,0.9,1010.8,2.1,4.3,62,0,1626062336,1626120960,0.09,3276569,7886832,0,,0.95,16093,1,360.6,,,,,2.431,,,,,,,,,,,,,,,,,,
5617650402,"12 Jul 2021, 20:29:03",Night Run,Run,,2393,7.72,156,21,FALSE,,Brooks Ravenna 10 (no.3),activities/5977145943.fit.gz,,,2393,2393,7723.8,5.2,3.228,39.2,215,36.4,61.6,3.9,0.1,,,88,81,,135,,,408,,,21,,,,,,,,,,,,,0,,1,7763.9,1626119936,5,17.1,17.1,14.3,0.83,1011.7,1.5,2.7,315,0.8,1626062336,1626120960,0.09,,7886832,1,5,0.87,16093,0,352.5,,,,,3.228,,,,,,,,,,,,,,,,,,
5622428951,"13 Jul 2021, 17:17:28",Evening Run,Run,,2007,2.22,145,3,FALSE,,Brooks Ravenna 10 (no.3),activities/5982123947.fit.gz,,,2007,1189,2223.2,5.2,1.87,15.9,40,48.9,62.1,3.7,0,,,90,78,,126,,,167,,,3,,,,,,,,,,,,,0,,1,2241.4,1626195584,2,21.9,21.9,15.2,0.66,1015.2,4.2,5.4,347,0,1626148864,1626207360,0.12,,7886832,0,,0.83,16093,1,336.1,,,,,1.108,,,,,,,,,,,,,,,,,,
5622429081,"13 Jul 2021, 17:54:32",Evening Run,Run,,2206,6.4,178,45,FALSE,,Brooks Ravenna 10 (no.3),activities/5982124118.fit.gz,,,2206,1398,6405.9,6.2,4.582,0,58,53.5,54.1,2,0,,,92,88,,156,,,340,,,45,,,,,,,,,,,,,0,,1,6407.1,1626195584,2,21.9,21.9,15.2,0.66,1015.2,4.2,5.4,347,0,1626148864,1626207360,0.12,,7886832,0,,0.83,16093,1,336.1,,,,,2.904,,,,,,,,,,,,,,,,,,
5628030177,"14 Jul 2021, 18:34:59",Evening Run,Run,,2648,9.22,154,32,FALSE,,Brooks Ravenna 10 (no.3),activities/5987951421.fit.gz,,,2648,2614,9223.4,5.2,3.528,61.9,254,36.2,58.4,5.5,0.1,,,124,84,,141,,,594,,,32,,,,,,,,,,,,,0,,1,9287.1,1626285568,2,23.4,23.4,15.3,0.6,1018.2,4.1,6.3,322,0,1626235264,1626293632,0.16,,7886832,0,,0.76,16093,1,319,,,,,3.483,,,,,,,,,,,,,,,,,,
5637994032,"16 Jul 2021, 17:43:26",Evening Run,Run,,1801,5.05,151,14,FALSE,,Brooks Ravenna 10 (no.3),activities/5998328562.fit.gz,,,1801,1796,5053.1,5,2.814,43.3,217,17.5,49.6,10,0.6,,,123,79,,133,,,342,,,14,,,,,,,,,,,,,0,,1,5159.1,1626454784,1,24.1,24.1,13.4,0.51,1026.9,4.6,6.8,18,0,1626408192,1626466304,0.23,,7886832,0,,0.02,16093,2,307.9,,,,,2.806,,,,,,,,,,,,,,,,,,
5637995108,"16 Jul 2021, 18:42:37",5k track Finsbury park,Run,,1139,5.11,170,32,FALSE,,Brooks Ravenna 10 (no.3),activities/5998329718.fit.gz,,,1139,1136,5117.8,6.6,4.505,0,82,48.6,49.3,1.4,0,,,95,88,,155,,,289,,,32,,,,,,,,,,,0,,0,,1,5119.2,1626458368,1,23.7,23.7,14.1,0.55,1027.3,3.7,5.5,24,0,1626408192,1626466304,0.23,,7886832,0,,0.05,16093,1,303.6,,,,,4.493,,,,,,,,,,,,,,,,,,
5643178078,"17 Jul 2021, 15:37:59",Afternoon Ride,Ride,,9331,24.27,155,18,FALSE,,Black Beauty,activities/6003753057.fit.gz,,8.6,9331,4368,24277.2,11.6,5.558,127.1,414,2.3,58.3,43.8,0,,,,,,115,,82,730,,,18,,,,,,,,,,,,,0,,1,,1626534016,1,27.5,27.7,15,0.46,1027.5,3.5,5.1,34,0,1626494720,1626552704,0.26,3276569,,0,,0.17,16093,5,303.6,,,,,2.602,,,,,,,,,,,,,,,,,,
5646455612,"18 Jul 2021, 08:04:04",Morning Run,Run,,5548,16.33,159,29,FALSE,,Brooks Ravenna 10 (no.3),activities/6007189751.fit.gz,,,5548,5543,16331,8.1,2.946,49.4,594,15.3,39.2,6,0,,,117,83,,132,,,1104,,,29,,,,,,,,,,,,,0,,1,16378.5,1626595200,1,22.6,22.8,17.4,0.72,1026.8,1.8,3.9,316,0,1626581120,1626638976,0.3,,7886832,0,,0,16093,3,300.4,,,,,2.944,,,,,,,,,,,,,,,,,,
5651477121,"18 Jul 2021, 14:16:12",Afternoon Run,Run,,835,2.72,173,12,FALSE,,Brooks Ravenna 10 (no.3),activities/6012449678.fit.gz,,,835,831,2721.2,4.7,3.275,17.6,94,46,57.8,5.2,-0.1,,,89,83,,144,,,190,,,12,,,,,,,,,,,,,0,,1,2733.3,1626616832,2,30.1,30.4,16.9,0.45,1024.3,2.9,4.4,337,0,1626581120,1626638976,0.3,,7886832,0,,0.32,16093,6,300.2,,,,,3.259,,,,,,,,,,,,,,,,,,
5651477785,"19 Jul 2021, 09:37:30",Working from home,Ride,,2111,9.78,142,5,FALSE,,Black Beauty,activities/6012450355.fit.gz,,8.6,2111,1613,9779.6,10,6.063,6.8,155,15.6,31.5,5.5,-0.2,,,,,,114,,75,258,,,5,,,,,,,,,,,0,,0,,1,,1626685184,2,25.4,25.8,19,0.68,1022,1.3,1.9,286,0,1626667648,1626725376,0.34,3276569,,0,,0.46,16093,4,299.7,,,,,4.633,,,,,,,,,,,,,,,,,,media/dfb37433-fe1f-4969-94dd-cb5c83ec882b.jpg
5652364431,"19 Jul 2021, 13:20:42",Afternoon Ride,Ride,,1614,7.48,149,7,FALSE,,Black Beauty,activities/6013373408.fit.gz,,8.6,1614,1406,7488.4,11.1,5.326,41.9,85,24.4,58.3,5.1,0.4,,,,,,122,,88,264,,,7,,,,,,,,,,,,,0,,1,,1626699648,2,30.1,30.5,16.8,0.45,1020.5,2.8,4.2,306,0,1626667648,1626725376,0.34,3276569,,0,,0.4,16093,6,304.7,,,,,4.64,,,,,,,,,,,,,,,,,,
5654073497,"19 Jul 2021, 18:23:11",Evening Run,Run,,3613,9.28,153,23,FALSE,,Brooks Ravenna 10 (no.3),activities/6015146556.fit.gz,,,3613,3367,9285,4.9,2.758,60.7,376,36.2,58.4,5.7,0,,,115,75,,128,,,639,,,23,,,,,,,,,,,,,0,,1,9350.6,1626717568,2,28.7,29.4,17.6,0.51,1019.6,2.1,2.8,32,0,1626667648,1626725376,0.34,,7886832,0,,0.41,16093,1,302.4,,,,,2.57,,,,,,,,,,,,,,,,,,
5659624611,"20 Jul 2021, 17:17:03",Evening Run,Run,,1176,1.9,144,3,FALSE,,Brooks Ravenna 10 (no.3),activities/6020906078.fit.gz,,,1176,611,1899.7,4.4,3.109,15.6,76,48.9,62.1,3.3,0.1,,,85,82,,130,,,150,,,3,,,,,,,,,,,,,0,,1,1917.9,1626800384,2,27.9,28.9,18.4,0.56,1019.6,2.1,3.5,222,0,1626754176,1626811648,0.38,,7886832,0,,0.62,16093,1,311.7,,,,,1.615,,,,,,,,,,,,,,,,,,
5659624841,"20 Jul 2021, 17:54:05",Evening Run,Run,,1850,5.43,188,30,FALSE,,Brooks Ravenna 10 (no.3),activities/6020906241.fit.gz,,,1850,1217,5430,6,4.462,0,61,53.5,54,1.2,0,,,99,88,,153,,,302,,,30,,,,,,,,,,,,,0,,1,5431.6,1626800384,2,27.9,28.9,18.4,0.56,1019.6,2.1,3.5,222,0,1626754176,1626811648,0.38,,7886832,0,,0.62,16093,1,311.7,,,,,2.935,,,,,,,,,,,,,,,,,,
5662453967,"21 Jul 2021, 07:44:38",Morning Ride,Ride,,1650,8.27,162,8,FALSE,,Black Beauty,activities/6023856052.fit.gz,,8.6,1650,1209,8275.5,13,6.845,10.4,134,15.6,58.3,3.2,-0.5,,,,,,124,,102,260,,,8,,,,,,,,,,,,,0,,1,,1626850816,1,20.6,20.9,17.9,0.84,1022.4,1.3,2.5,114,0,1626840704,1626898048,0.41,3276569,,0,,0,16093,1,313,,,,,5.015,,,,,,,,,,,,,,,,,,
5663720977,"21 Jul 2021, 14:35:08",Afternoon Ride,Ride,,1637,8.16,150,6,FALSE,,Black Beauty,activities/6025178289.fit.gz,,8.6,1637,1517,8159.1,9.3,5.378,50.7,76,15.6,58.4,6.7,0.4,,,,,,122,,86,266,,,6,,,,,,,,,,,,,0,,1,,1626876032,2,30,30.6,17.5,0.47,1021.8,2.8,3.2,49,0,1626840704,1626897920,0.41,3276569,,0,,0.61,16093,5,314.2,,,,,4.984,,,,,,,,,,,,,,,,,,
